,name,floorSize,price,lat,lng
846," Plan 1 in Vista Del Cielo by Shea Homes-Family Chula Vista, CA 91914 ","3,873 sqft","$1,479,183+",32.67607,-116.935814
847," 823 Superba Ave Venice, CA 90291 ",960 sqft,"$1,995,000",33.993954,-118.45954
848," 9744 Beachy Ave Pacoima, CA 91331 ","1,120 sqft","$510,000",34.2478,-118.437546
849," 683 E Coolidge St Long Beach, CA 90805 ","1,292 sqft","$555,000",33.874245,-118.18438
850," 5447 Soho View Ter San Diego, CA 92105 ","1,494 sqft","$429,900",32.750435,-117.07857
851," 5308 Sweetwater Trails Vdm #53 San Diego, CA 92130 ","4,225 sqft","$1,788,000",32.948673,-117.20564
852," 2547 Moonstone Dr San Diego, CA 92123 ","1,834 sqft","$599,000",32.790615,-117.12368
853," 2418 Folsom St Los Angeles, CA 90033 ","6,000 sqft","$2,399,999",34.04805,-118.20617
854," 4993 Lyng Dr San Jose, CA 95111 ","1,196 sqft","$749,888",37.27158,-121.80694
855," 24011 Hatteras St Woodland Hills, CA 91367 ","3,182 sqft","$1,149,000",34.173954,-118.64901
856," 3882 La Salle Ave Los Angeles, CA 90062 ","1,990 sqft","$599,900",34.014973,-118.30535
857," 2332 E Pico Ave Fresno, CA 93726 ","1,672 sqft","$259,000",36.8019,-119.78291
858," 2672 Ritchie St Oakland, CA 94605 ","1,008 sqft","$489,000",37.76292,-122.16958
859," 3031 W Olympic Blvd Los Angeles, CA 90006 ","4,324 sqft","$2,200,000",34.052883,-118.3012
860," 5404 Krista St Bakersfield, CA 93313 ","1,592 sqft","$265,000",35.30572,-119.04238
861," 5947 S Van Ness Ave Los Angeles, CA 90047 ","1,292 sqft","$575,000",33.98596,-118.31796
862," 221 Overbrook Irvine, CA 92620 ","1,615 sqft","$799,000",33.70643,-117.74416
863," 6702 2nd Ave Los Angeles, CA 90043 ","1,184 sqft","$449,900",33.978058,-118.31939
864," 5264 Raven Hill Point San Diego, CA 92130 ","4,442 sqft","$2,249,000",32.923542,-117.20538
865," 19825 Halsted St Chatsworth, CA 91311 ","2,098 sqft","$710,000",34.24414,-118.56581
866," Allura Residence 9 Plan in The District at Northridge by Shea Homes-Family Northridge, CA 91324 ","1,462 sqft","$619,000+",34.238754,-118.559395
867," Residence 6 Plan in Verge at Novel Park by William Lyon Homes Irvine, CA 92618 ","1,950 sqft","$786,990+",33.69346,-117.7352
868," 3702 22nd St San Francisco, CA 94114 ","2,955 sqft","$3,995,000",37.75497,-122.43025
869," 1250 E Shaw Ave #225 Fresno, CA 93710 ","1,096 sqft","$118,000",36.8121,-119.76768
870," 1183 Roberto Ln Los Angeles, CA 90077 ","4,076 sqft","$4,300,000",34.09473,-118.460236
871," 717 S Westlake Ave Los Angeles, CA 90057 ","18,510 sqft","$6,395,000",34.05545,-118.276085
872," 8409 Remmet Ave Canoga Park, CA 91304 ","1,316 sqft","$624,999",34.222477,-118.60126
873," 1968 N Curson Ave Los Angeles, CA 90046 ","2,836 sqft","$1,795,000",34.107544,-118.355194
874," 732 Lassen Ave Modesto, CA 95358 ",741 sqft,"$329,900",37.598804,-121.00305
875," 13291 Tiverton Rd San Diego, CA 92130 ","1,386 sqft","$699,000",32.957935,-117.23526
876," 2863 E Granada Ave Fresno, CA 93720 ","1,840 sqft","$349,900",36.876537,-119.7325
877," 17925 Califa St Encino, CA 91316 ",804 sqft,"$629,999",34.17851,-118.52389
878," 20663 Azalea Terrace Rd Riverside, CA 92508 ","2,726 sqft","$529,900",33.899967,-117.30074
879," 38311 Logan Dr Fremont, CA 94536 ","2,475 sqft","$1,375,000",37.5468,-122.00185
880," Residence One Plan in Dorado by Pulte Homes Long Beach, CA 90808 ","2,465 sqft","$918,990+",33.82311,-118.07303
881," 6761 Golfcrest Dr San Diego, CA 92119 ","2,547 sqft","$869,000",32.80027,-117.04022
882," 87 Tunapuna Ln Coronado, CA 92118 ","2,122 sqft","$1,395,000",32.61269,-117.13332
883," 12208 Marshfield Way Bakersfield, CA 93312 ","2,032 sqft","$400,000",35.366272,-119.137985
884," 1504 N Avenue 50 Los Angeles, CA 90042 ",807 sqft,"$695,000",34.123344,-118.20619
885," 5025 67th St San Diego, CA 92115 ","1,522 sqft","$715,000",32.76989,-117.05352
886," 1554 Masonic Ave San Francisco, CA 94117 ","1,540 sqft","$2,795,000",37.765934,-122.443756
887," 901 Bay Shore Blvd #308 San Francisco, CA 94124 ",530 sqft,"$196,842",37.73263,-122.40421
888," 6521 E El Roble St Long Beach, CA 90815 ","1,695 sqft","$869,000",33.787727,-118.10535
889," 1376 E 111th St Los Angeles, CA 90059 ","2,128 sqft","$650,000",33.934685,-118.25033
890," 1400 Broadway #1306 San Diego, CA 92101 ","1,131 sqft","$599,900",32.715977,-117.1517
891," 514 S Anaheim Blvd #8 Anaheim, CA 92805 ","1,055 sqft","$438,000",33.83033,-117.91175
892," 754 Gretchen Rd Chula Vista, CA 91910 ","2,035 sqft","$649,900",32.630783,-117.0554
893," 1350 Tea Rose Cir San Jose, CA 95131 ","1,790 sqft","$1,025,000",37.387714,-121.89408
894," 5045 Collwood Way San Diego, CA 92115 ","1,020 sqft","$359,000",32.768364,-117.087204
895," 4053 W Cortland Ave Fresno, CA 93722 ","2,815 sqft","$390,000",36.781456,-119.863716
896," 12709 Byron Ave Granada Hills, CA 91344 ","2,289 sqft","$749,900",34.301422,-118.51006
897," 19100 Wells Dr Tarzana, CA 91356 ","5,116 sqft","$1,750,000",34.163784,-118.54922
898," 116 Interstellar Irvine, CA 92618 ","5,000 sqft","$2,480,000",33.6804,-117.7064
899," 14792 Doncaster Rd Irvine, CA 92604 ","1,539 sqft","$819,000",33.69279,-117.77826
900," 1119 Sunset Vale Ave West Hollywood, CA 90069 ","1,852 sqft","$1,999,000",34.09117,-118.39396
901," 1120 Eureka St #6 San Diego, CA 92110 ",578 sqft,"$259,000",32.76673,-117.18903
902," 9520 Dalegrove Dr Beverly Hills, CA 90210 ","2,066 sqft","$2,500,000",34.11425,-118.402336
903," 3018 Castle St Los Angeles, CA 90039 ","2,674 sqft","$1,699,000",34.093403,-118.26819
904," 5656 N Briarwood Ave Fresno, CA 93711 ","2,009 sqft","$430,000",36.820263,-119.84067
905," 52 Crestwick Irvine, CA 92620 ","2,526 sqft","$1,310,000",33.71151,-117.74516
906," 7200 Greenly Dr Oakland, CA 94605 ","1,068 sqft","$649,000",37.77398,-122.16593
907," 5945 E Hamilton Ave Fresno, CA 93727 ","2,863 sqft","$430,000",36.72567,-119.68381
908," 4632 Kimberwick Cir Irvine, CA 92604 ","1,116 sqft","$775,000",33.696815,-117.78106
909," 2007 30th Ave San Francisco, CA 94116 ",100 sqft,"$1,898,000",37.749767,-122.48824
910," 4671 Hamilton St #12 San Diego, CA 92116 ",739 sqft,"$435,000",32.762405,-117.136024
911," Ballad Plan in Locan Pointe by Century Communities Fresno, CA 93737 ","1,853 sqft","$297,990+",36.779163,-119.65544
912," 1816 Bardale Ave San Pedro, CA 90731 ","1,700 sqft","$739,800",33.761497,-118.3005
913," 6192 E Zoie Dr Fresno, CA 93727 ","1,623 sqft","$316,388",36.778275,-119.67871
914," 2601 E Ocean Blvd #210 Long Beach, CA 90803 ",672 sqft,"$488,888",33.763367,-118.162025
915," 877 Francisco St #1103 Los Angeles, CA 90017 ",693 sqft,"$715,000",34.04752,-118.26398
916," 144 Quail Hollow Dr #144 San Jose, CA 95128 ","1,056 sqft","$235,000",37.29742,-121.93315
917," 4880 Reforma Rd Woodland Hills, CA 91364 ","2,616 sqft","$899,000",34.158062,-118.61641
918," 3100 6th Ave #401 San Diego, CA 92103 ","1,068 sqft","$649,000",32.737984,-117.15972
919," 6834 N Figueroa St Los Angeles, CA 90042 ",862 sqft,"$650,000",34.12692,-118.18654
920," 17113 Ralphs Ranch Rd San Diego, CA 92127 ","3,329 sqft","$999,999",33.027077,-117.112
921," 751 Hartzell St Pacific Palisades, CA 90272 ","1,231 sqft","$2,270,000",34.042652,-118.51922
922," 12 Roscoe St San Francisco, CA 94110 ",950 sqft,"$1,295,000",37.734474,-122.41899
923," 2518 60th Ave Oakland, CA 94605 ","1,348 sqft","$499,900",37.770275,-122.19027
924," 2004 S Gaffey St San Pedro, CA 90731 ","2,605 sqft","$890,000",33.72582,-118.292206
925," 16990 Suttles Dr Riverside, CA 92504 ","3,831 sqft","$790,000",33.87337,-117.37441
926," 4427 Scottsfield Dr San Jose, CA 95136 ","1,572 sqft","$1,084,000",37.26586,-121.873024
927," 17081 W Bernardo Dr #104 San Diego, CA 92127 ",955 sqft,"$339,900",33.025936,-117.08217
928," 3888 Shafter Ave Oakland, CA 94609 ","1,168 sqft","$998,000",37.827644,-122.25966
929," 12287 Osborne St #12 Pacoima, CA 91331 ","1,134 sqft","$319,500",34.26618,-118.40205
930," 1009 Patterson Rd Modesto, CA 95356 ","1,640 sqft","$775,000",37.734512,-120.98325
931," 179 27th St San Francisco, CA 94110 ","1,385 sqft","$1,295,000",37.74683,-122.42405
932," 106 Halo Irvine, CA 92618 ","2,345 sqft","$1,114,500",33.69116,-117.70509
933," 322 6th St #2 San Francisco, CA 94103 ",962 sqft,"$799,000",37.777935,-122.405396
934," 2685 Carleton Ave Los Angeles, CA 90065 ","1,403 sqft","$649,000",34.091927,-118.224976
935," 9014 Burnet Ave #104 North Hills, CA 91343 ",968 sqft,"$319,900",34.23399,-118.46264
936," 6951 Cozycroft Ave Winnetka, CA 91306 ","1,293 sqft","$749,000",34.196022,-118.581505
937," 11763 Iowa Ave #1 Los Angeles, CA 90025 ","1,935 sqft","$1,295,000",34.04075,-118.455536
938," 7321 Linares Ave Riverside, CA 92509 ","2,111 sqft","$440,000",33.976368,-117.44344
939," 8812 Cape Flattery Dr Bakersfield, CA 93312 ","1,211 sqft","$234,042",35.388072884423,-119.10005402656
940," Residence 3 Plan in Sterling Heights at The Lakes by Lennar San Diego, CA 92127 ","5,665 sqft","$1,982,900+",33.0284,-117.143
941," 4352 Mount Henry Ave San Diego, CA 92117 ","2,944 sqft","$1,099,900",32.822086,-117.19641
942," 15036 Marble Dr Sherman Oaks, CA 91403 ","2,419 sqft","$1,890,000",34.142452,-118.46142
943," 2016 Stanley Hills Dr Los Angeles, CA 90046 ",876 sqft,"$961,000",34.107506,-118.37833
944," 8641 Lake Murray Blvd #15 San Diego, CA 92119 ",973 sqft,"$280,000",32.800144,-117.01189
945," 15457 Moorpark St #1 Sherman Oaks, CA 91403 ","1,287 sqft","$535,000",34.156113,-118.4704
946," 245 7th Ave Venice, CA 90291 ","1,326 sqft","$2,175,000",34.0008,-118.4704
947," 13971 Deodar St Santa Ana, CA 92705 ","3,045 sqft","$899,000",33.760334,-117.83254
948," 1318 Holm Ave Modesto, CA 95351 ",884 sqft,"$170,000",37.613632,-120.97441
949," 1998 Broadway #1607 San Francisco, CA 94109 ","1,390 sqft","$1,795,000",37.795277,-122.42979
950," 2822 Paradise Dr Los Angeles, CA 90032 ",550 sqft,"$413,500",34.07971,-118.196785
951," 4312 Dawes St San Diego, CA 92109 ","1,174 sqft","$715,000",32.7951,-117.2494
952," 219 Maravilla Dr Riverside, CA 92507 ","1,498 sqft","$429,900",33.982468,-117.31614
953," 1328 E Fedora Ave #1330 Fresno, CA 93704 ","1,900 sqft","$274,900",36.783524,-119.79437
954," 642 Perugia Way Los Angeles, CA 90077 ","14,438 sqft","$35,500,000",34.081326,-118.449265
955," 80 Cherry Ridge Ct San Jose, CA 95136 ","1,351 sqft","$668,000",37.260483,-121.81879
956," 5057 Maplewood Ave #102 Los Angeles, CA 90004 ","1,810 sqft","$827,000",34.080578,-118.313
957," 1503 Paseo Aurora San Diego, CA 92154 ","1,197 sqft","$349,000",32.571537,-117.0383
958," 56 Crater Irvine, CA 92618 ","3,100 sqft","$1,589,990",33.676224,-117.710434
959," 817 N North Olive St Santa Ana, CA 92703 ","1,269 sqft","$640,000",33.748604,-117.905594
960," 12668 Sunrise Pl Playa Vista, CA 90094 ","3,627 sqft","$3,199,000",33.97647,-118.41433
961," 11400 Sunshine Ter Studio City, CA 91604 ","7,600 sqft","$12,999,000",34.138546,-118.37814
962," 141 Elsie St San Francisco, CA 94110 ","1,842 sqft","$1,950,000",37.74226,-122.41784
963," 3932 9th Ave #1 San Diego, CA 92103 ",535 sqft,"$329,000",32.749043,-117.15666
964," 5258 Greenwillow Ln San Diego, CA 92130 ","3,708 sqft","$1,850,000",32.934944,-117.20344
965," 200 Ford Rd #194B San Jose, CA 95138 ","1,440 sqft","$269,000",37.25288,-121.79327
966," 1366 Turk St #5D San Francisco, CA 94115 ","1,184 sqft","$998,000",37.780792,-122.43151
967," 7755 Owensmouth Ave Canoga Park, CA 91304 ","1,637 sqft","$850,000",34.211735,-118.60199
968," 2200 Arrowhead Dr Oakland, CA 94611 ","2,610 sqft","$949,900",37.836075,-122.19012
969," 280 Spear Street #4C Plan in MIRA by Tishman Speyer San Francisco, CA 94105 ",884 sqft,"$1,205,000+",37.791283,-122.39306
970," 1951 47th St #164 San Diego, CA 92102 ","1,500 sqft","$169,900",32.726406,-117.09214
971," 531 Arbramar Ave Pacific Palisades, CA 90272 ","6,950 sqft","$7,195,000",34.0432,-118.53585
972," 4823 Craner Ave North Hollywood, CA 91601 ","1,687 sqft","$799,000",34.158348,-118.369415
973," 2109 Tamy Ln Santa Ana, CA 92706 ","1,201 sqft","$625,000",33.76375,-117.88988
974," 1437 Courtyard Dr San Jose, CA 95118 ","1,396 sqft","$1,068,000",37.26199,-121.890434
975," 5117 Hawley Blvd San Diego, CA 92116 ","2,595 sqft","$1,250,000",32.771828,-117.11908
976," 7513 Olcott Ave Bakersfield, CA 93308 ","1,968 sqft","$265,000",35.42473,-119.086235
977," 7850 Lakeside Dr Riverside, CA 92509 ","1,654 sqft","$459,900",33.98216,-117.453865
978," 749 W 104th St Los Angeles, CA 90044 ","1,091 sqft","$485,000",33.94255,-118.28878
979," 535 Valley Forge Way #1 San Jose, CA 95117 ",840 sqft,"$608,000",37.297577,-121.96082
980," 1809 Rothchild Dr Modesto, CA 95355 ","2,024 sqft","$389,000",37.670345,-120.92658
981," 3226 Blanchard St Los Angeles, CA 90063 ",700 sqft,"$460,000",34.045773,-118.192604
982," 6144 Madra Ave San Diego, CA 92120 ","4,356 sqft","$1,375,000",32.790962,-117.0558
983," 4821 E Mountain View Dr San Diego, CA 92116 ",960 sqft,"$699,000",32.765705,-117.11554
984," 144 S 3rd St #105 San Jose, CA 95112 ","2,148 sqft","$1,175,000",37.33486,-121.885765
985," 4083 Porte De Palmas #105 San Diego, CA 92122 ","1,428 sqft","$755,000",32.86004,-117.22568
986," 3850 Lindsay St Riverside, CA 92509 ","3,404 sqft","$775,000",34.018223,-117.497116
987," #1401 Plan in ONE Mission Bay by CIM Group San Francisco, CA 94158 ","1,976 sqft","$3,700,000+",37.77505,-122.39064
988," 3008 Radnor Way Modesto, CA 95350 ","1,544 sqft","$339,000",37.682404,-121.022934
989," 836 W 82nd St Los Angeles, CA 90044 ","3,400 sqft","$1,049,000",33.963932,-118.28845
990," 769 Villa Teresa Way San Jose, CA 95123 ","1,776 sqft","$349,000",37.242615,-121.857475
991," 6699 W Alana Dr Fresno, CA 93722 ","2,244 sqft","$379,999",36.842587,-119.912476
992," 633 N Jackson Ave Fresno, CA 93702 ","2,880 sqft","$320,000",36.75201,-119.74789
993," 3634 Brayton Ave Long Beach, CA 90807 ","1,003 sqft","$719,000",33.823254,-118.17492
994," 2341 Gloaming Way Beverly Hills, CA 90210 ","7,741 sqft","$12,500,000",34.114887,-118.40275
995," 1637 N State St Fresno, CA 93722 ","3,167 sqft","$398,800",36.76287,-119.88684
996," 46 Chicago Way San Francisco, CA 94112 ","1,858 sqft","$939,000",37.71072,-122.42903
997," 9774 Via Roma Burbank, CA 91504 ","1,664 sqft","$610,078",34.212986,-118.34234
998," 4111 Saint Paul Pl Riverside, CA 92504 ","1,008 sqft","$389,000",33.940434,-117.42381
999," 333 Beale St #C8H San Francisco, CA 94105 ",985 sqft,"$1,475,000",37.7882,-122.39119
1000," 34370 Eucalyptus Ter Fremont, CA 94555 ","1,597 sqft","$1,199,999",37.55785,-122.05982
1001," 712 Nowita Pl Venice, CA 90291 ","2,018 sqft","$2,750,000",33.991993,-118.46141
1002," 9427 Newbridge Dr Riverside, CA 92508 ","3,615 sqft","$594,000",33.879524,-117.33603
1003," 115 Panorama Irvine, CA 92618 ","5,128 sqft","$3,790,000",33.629436,-117.75419
1004," 6761 Lionel Pl Winnetka, CA 91306 ","1,235 sqft","$476,807",34.19358,-118.586006
1005," Plan 1L in Entrada by Watt Communities Sylmar, CA 91342 ","1,553 sqft","$522,990+",34.315163,-118.422325
1006," 43361 Cedarwood Dr Fremont, CA 94538 ","1,080 sqft","$1,150,000",37.513058,-121.9607
1007," 416 S Spring St #505 Los Angeles, CA 90013 ","1,080 sqft","$789,000",34.048225,-118.248344
1008," 6106 Lederer Ave Woodland Hills, CA 91367 ","1,902 sqft","$775,000",34.18159,-118.63922
1009," 1816 Wintersong Ct San Jose, CA 95131 ","2,533 sqft","$1,588,000",37.376614,-121.87078
1010," 4905 Queen Victoria Rd Woodland Hills, CA 91364 ","3,372 sqft","$1,599,000",34.160133,-118.56399
1011," 435 S La Fayette Park Pl #110 Los Angeles, CA 90057 ","1,428 sqft","$629,000",34.064915,-118.28265
1012," 3415 Pecos Dr Bakersfield, CA 93312 ","1,602 sqft","$254,900",35.39158,-119.0995
1013," 1439 Green St #1 San Francisco, CA 94109 ","1,705 sqft","$1,895,000",37.797485,-122.422806
1014," Plan 2 in Vista Del Cielo by Shea Homes-Family Chula Vista, CA 91914 ","4,164 sqft","$1,207,530+",32.67607,-116.935814
1015," 7817 Cibola Dr Bakersfield, CA 93309 ","1,678 sqft","$269,000",35.319923,-119.089355
1016," 36685 Oak St Fremont, CA 94536 ","1,513 sqft","$1,250,000",37.56045,-122.01504
1017," 838 Halecrest Dr Chula Vista, CA 91910 ","1,288 sqft","$549,900",32.632496,-117.041374
1018," 1215 10th St Coronado, CA 92118 ",642 sqft,"$910,000",32.685246,-117.177925
1019," 16015 Valley Wood Rd Sherman Oaks, CA 91403 ","3,800 sqft","$1,785,000",34.13601,-118.48173
1020," Residence One Plan in Elderberry at Portola Springs by KB Home Irvine, CA 92618 ","2,892 sqft","$1,309,255+",33.691757,-117.70792
1021," 1030 N Kings Rd #305 West Hollywood, CA 90069 ","1,112 sqft","$1,280,000",34.08983,-118.37131
1022," 5315 Raphael St Los Angeles, CA 90042 ","1,372 sqft","$849,000",34.114586,-118.20152
1023," 2275 W 25th St #96 San Pedro, CA 90732 ","1,800 sqft","$424,900",33.72327,-118.33002
1024," 89 E Weldon Ave Fresno, CA 93704 ","2,571 sqft","$285,000",36.768665,-119.81119
1025," 1370 N Del Mar Ave Fresno, CA 93728 ","1,066 sqft","$120,000",36.760746,-119.79527
1026," 10051 Cielo Dr Beverly Hills, CA 90210 ","2,884 sqft","$4,495,000",34.09516,-118.4324
1027," 528 S Wilton Pl Los Angeles, CA 90020 ","2,838 sqft","$1,599,000",34.06442,-118.31372
1028," 664 Stanley Ave Long Beach, CA 90814 ","3,228 sqft","$1,349,000",33.77477,-118.161896
1029," 6351 Longcroft Dr Oakland, CA 94611 ","1,595 sqft","$899,000",37.823162,-122.194046
1030," 15 Ivy Gln Irvine, CA 92620 ","4,196 sqft","$2,050,000",33.722008,-117.74669
1031," 1580 Highridge St Riverside, CA 92506 ","2,073 sqft","$635,000",33.90607,-117.381714
1032," 3213 Century Dr Bakersfield, CA 93306 ","1,593 sqft","$240,000",35.407295,-118.95701
1033," 10725 N Ponderosa Dr Fresno, CA 93730 ","1,747 sqft","$375,000",36.892452,-119.76558
1034," 3204 Pomona St Bakersfield, CA 93305 ","1,475 sqft","$212,000",35.40263,-118.97372
1035," 721 Bay St San Francisco, CA 94109 ","1,916 sqft","$1,890,000",37.804817,-122.41892
1036," 285 N Santa Maria St Anaheim, CA 92801 ","2,171 sqft","$600,000",33.834362,-117.99556
1037," 151 S Villa Ave Fresno, CA 93727 ","2,822 sqft","$395,000",36.74221,-119.71317
1038," 4626 Mission Ave San Diego, CA 92116 ","1,036 sqft","$715,000",32.7615,-117.13953
1039," 1209 Calle Extrano Bakersfield, CA 93309 ","3,465 sqft","$565,000",35.343597,-119.091805
1040," 5650 Sumner Way #301 Culver City, CA 90230 ","1,126 sqft","$629,000",33.98394,-118.38303
1041," 2400 6th Ave #202 San Diego, CA 92101 ","1,485 sqft","$689,000",32.730663,-117.15969
1042," 16034 Caminito De Linda San Diego, CA 92128 ","1,523 sqft","$599,900",33.007126,-117.07776
1043," 20336 Bassett St Winnetka, CA 91306 ","1,715 sqft","$629,900",34.195435,-118.576805
1044," 819 Avenida Madera Chula Vista, CA 91910 ","1,961 sqft","$578,000",32.629,-117.05184
1045," 848 Irolo St #304 Los Angeles, CA 90005 ","1,450 sqft","$659,000",34.05646,-118.300545
1046," 226 Grand Ave #204 Long Beach, CA 90803 ","1,165 sqft","$488,000",33.76422,-118.14775
1047," 4757 Raspberry Pl San Jose, CA 95129 ","1,306 sqft","$948,000",37.316387,-121.986176
1049," 52 Conservancy Irvine, CA 92618 ","2,655 sqft","$980,000",33.706104,-117.721375
1050," 816 Opal Dr San Jose, CA 95117 ","3,041 sqft","$1,700,000",37.312855,-121.952286
1051," 14569 Benefit St #312 Sherman Oaks, CA 91403 ","1,570 sqft","$699,000",34.14957,-118.451385
1052," 6175 Gloucester St Los Angeles, CA 90022 ","1,212 sqft","$489,900",34.011112,-118.138885
1053," 7388 Valaho Ln Tujunga, CA 91042 ","1,232 sqft","$2,457,000",34.250065,-118.29395
1054," 6083 La Jolla Scenic Dr S La Jolla, CA 92037 ","4,328 sqft","$3,195,000",32.82522,-117.25271
1055," 11350 Foothill Blvd #3 Lake View Ter, CA 91342 ","1,029 sqft","$349,999",34.275806,-118.37826
1056," 6024 Fairhope Pl San Jose, CA 95123 ","1,328 sqft","$850,000",37.23973,-121.86597
1057," 1551 Crater Ln Los Angeles, CA 90077 ","1,774 sqft","$1,099,000",34.099422,-118.44386
1058," 22801 Mariano St Woodland Hills, CA 91367 ","1,556 sqft","$765,000",34.16846,-118.623695
1059," 9712 Cobble Creek Dr Bakersfield, CA 93314 ","1,880 sqft","$274,300",35.447773,-119.11108
1060," 2264 Beverly Glen Pl Los Angeles, CA 90077 ","1,933 sqft","$2,650,000",34.111595,-118.44707
